NUTS0_CODE,NUTS0_NAME,NUTS2_CODE,NUTS2_NAME,NUTS_LEVEL,CROP_CODE,AREA_AV,PROD_AV,UAA_AV,PCR_UAA_AV,NUTS_AREA,PCR_NUTS_AV
RO,Romania,RO11,Nord-Vest,NUTS2,F2000,0,0,0,,3416.05,0
RO,Romania,RO12,Centru,NUTS2,F2000,0,0,0,,3409.97,0
RO,Romania,RO21,Nord-Est,NUTS2,F2000,0,0,0,,3684.98,0
RO,Romania,RO22,Sud-Est,NUTS2,F2000,0,0,0,,3576.17,0
RO,Romania,RO31,Sud - Muntenia,NUTS2,F2000,0,0,0,,3445.3,0
RO,Romania,RO32,Bucuresti - Ilfov,NUTS2,F2000,0,0,0,,182.12,0
RO,Romania,RO41,Sud-Vest Oltenia,NUTS2,F2000,0,0,0,,2921.17,0
RO,Romania,RO42,Vest,NUTS2,F2000,0,0,0,,3203.32,0
SE,Sweden,SE,Sweden,NUTS0,F2000,0,0,3005,0,43857.4,0
SE,Sweden,SE11,Stockholm,NUTS2,F2000,0,0,0,,677.9,0
SE,Sweden,SE12,Östra Mellansverige,NUTS2,F2000,0,0,0,,4120.4,0
SE,Sweden,SE21,Småland med öarna,NUTS2,F2000,0,0,0,,3538.2,0
SE,Sweden,SE22,Sydsverige,NUTS2,F2000,0,0,0,,1434.1,0
SE,Sweden,SE23,Västsverige,NUTS2,F2000,0,0,0,,3093.4,0
SE,Sweden,SE31,Norra Mellansverige,NUTS2,F2000,0,0,0,,6914.8,0
SE,Sweden,SE32,Mellersta Norrland,NUTS2,F2000,0,0,0,,7670.9,0
SE,Sweden,SE33,Övre Norrland,NUTS2,F2000,0,0,0,,16407.7,0
SI,Slovenia,SI,Slovenia,NUTS0,F2000,0.16,1.82,480.54,0.032,2027.3,0.005
SI,Slovenia,SI01,Vzhodna Slovenija (NUTS 2010),NUTS2,F2000,0,0,0,,,
SI,Slovenia,SI02,Zahodna Slovenija (NUTS 2010),NUTS2,F2000,0,0,0,,,
SI,Slovenia,SI03,Vzhodna Slovenija,NUTS2,F2000,0,0,0,,1243.31,0
SI,Slovenia,SI04,Zahodna Slovenija,NUTS2,F2000,0,0,0,,783.99,0
SK,Slovakia,SK,Slovakia,NUTS0,F2000,0,0,1902.42,0,4903.5,0
SK,Slovakia,SK01,Bratislavský kraj,NUTS2,F2000,0,0,0,,205.3,0
SK,Slovakia,SK02,Západné Slovensko,NUTS2,F2000,0,0,0,,1499.2,0
SK,Slovakia,SK03,Stredné Slovensko,NUTS2,F2000,0,0,0,,1626.3,0
SK,Slovakia,SK04,Východné Slovensko,NUTS2,F2000,0,0,0,,1572.7,0
