NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
PL92,G1000,"16.24",,"1675.99"
PT,G1000,"103.59",,"3875.79"
PT1,G1000,"94.41",,"3753.72"
PT11,G1000,"7.08",,"659.89"
PT15,G1000,"1.31",,"102.12"
PT16,G1000,"12.87",,"633.27"
PT17,G1000,"1.63",,"78.25"
PT18,G1000,"71.52",,"2280.2"
PT2,G1000,"9.18",,"117.15"
PT20,G1000,"9.18",,"117.15"
PT3,G1000,"0.01",,"4.91"
PT30,G1000,"0.01",,"4.91"
RO,G1000,"26.42","57.31","13348.99"
RO1,G1000,,,"3514.35"
RO11,G1000,,,"1780.94"
RO12,G1000,,,"1733.41"
RO2,G1000,,,"4080.36"
RO21,G1000,,,"1937.06"
RO22,G1000,,,"2143.3"
RO3,G1000,,,"2390.76"
RO31,G1000,,,"2318.55"
RO32,G1000,,,"72.21"
RO4,G1000,,,"3363.53"
RO41,G1000,,,"1669.95"
RO42,G1000,,,"1693.57"
SE,G1000,"1056.28","13791.32","3005"
SE1,G1000,"253.57","2820.97","865.96"
SE11,G1000,"34.24","319.71","89.86"
SE12,G1000,"219.33","2501.26","776.1"
SE2,G1000,"529.47","8243.71","1676.03"
SE21,G1000,"196.52","3010.46","497.94"
SE22,G1000,"109.84","1880.97","532.17"
SE23,G1000,"223.12","3352.29","645.91"
SE3,G1000,"273.23","2726.63","463.02"
SE31,G1000,"134.22","1451.89","253.53"
SE32,G1000,"68.8","634.11","101.23"
SE33,G1000,"70.22","640.63","108.26"
SI,G1000,"25.08","407.02","480.54"
SI0,G1000,"25.08","407.02","480.54"
SI01,G1000,,,
SI02,G1000,,,
SI03,G1000,"18.36","303.33","339.26"
SI04,G1000,"6.72","103.69","141.28"
SK,G1000,"52.68","335.38","1902.42"
SK0,G1000,"52.68","335.38","1902.42"
SK01,G1000,"3.12","10.64","80.05"
SK02,G1000,"10.23","60.72","835.22"
SK03,G1000,"17.42","125.98","448.42"
SK04,G1000,"21.91","138.04","538.74"
