NUTS2_CODE;CROP_CODE;AREA_AV;PROD_AV;UAA_AV
PT17;I1120;"0.17";"0.54";"78.25"
PT18;I1120;"8.04";"11.99";"2280.2"
PT2;I1120;"0";"0";"117.15"
PT20;I1120;"0";"0";"117.15"
PT3;I1120;"0";"0";"4.91"
PT30;I1120;"0";"0";"4.91"
RO;I1120;"1110.98";"2902.2";"13348.99"
RO1;I1120;"81.24";"216.25";"3514.35"
RO11;I1120;"65.9";"175.51";"1780.94"
RO12;I1120;"15.35";"40.74";"1733.41"
RO2;I1120;"485.49";"1235.95";"4080.36"
RO21;I1120;"168.35";"414.74";"1937.06"
RO22;I1120;"317.14";"821.22";"2143.3"
RO3;I1120;"252.4";"643.8";"2390.76"
RO31;I1120;"241.54";"618.9";"2318.55"
RO32;I1120;"10.86";"24.9";"72.21"
RO4;I1120;"291.85";"806.19";"3363.53"
RO41;I1120;"178.99";"486.9";"1669.95"
RO42;I1120;"112.86";"319.29";"1693.57"
SE;I1120;"0";"0";"3005"
SE1;I1120;"0";"0";"865.96"
SE11;I1120;"0";"0";"89.86"
SE12;I1120;"0";"0";"776.1"
SE2;I1120;"0";"0";"1676.03"
SE21;I1120;"0";"0";"497.94"
SE22;I1120;"0";"0";"532.17"
SE23;I1120;"0";"0";"645.91"
SE3;I1120;"0";"0";"463.02"
SE31;I1120;"0";"0";"253.53"
SE32;I1120;"0";"0";"101.23"
SE33;I1120;"0";"0";"108.26"
SI;I1120;"0.34";"0.85";"480.54"
SI0;I1120;"0.34";"0.85";"480.54"
SI01;I1120;;;
SI02;I1120;;;
SI03;I1120;"0.29";"0.75";"339.26"
SI04;I1120;"0.05";"0.11";"141.28"
SK;I1120;"66.32";"177.86";"1902.42"
SK0;I1120;"66.32";"177.86";"1902.42"
SK01;I1120;"3.26";"7.38";"80.05"
SK02;I1120;"46.93";"132.18";"835.22"
SK03;I1120;"4.47";"10.71";"448.42"
SK04;I1120;"11.66";"27.58";"538.74"
