NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
LT01,R2000,"0","0","286"
LT01,R2000,"0",,"286"
LT02,R2000,"15.63","979.28","2661.63"
LT02,R2000,"15.63",,"2661.63"
LU,R2000,"0","0","131.85"
LU0,R2000,"0","0",
LV,R2000,"0","0","1953.72"
LV0,R2000,"0","0",
MT,R2000,"0","0","11.23"
MT0,R2000,"0","0",
MT00,R2000,"0","0",
NL,R2000,"82.38","6871.52","1811.01"
NL1,R2000,"28.68","2234.59","532.98"
NL11,R2000,"13.52","1068.19","161.11"
NL12,R2000,"2.86","235.83","223.74"
NL13,R2000,"12.3","930.58","148.13"
NL2,R2000,"14.04","1281.12","510.87"
NL21,R2000,"2.09","159.09","195.58"
NL22,R2000,"2.88","226.36","225.88"
NL23,R2000,"9.07","895.67","89.41"
NL3,R2000,"22.02","1925.42","433.03"
NL31,R2000,"0.06","4.36","67.25"
NL32,R2000,"5","445.69","126.53"
NL33,R2000,"4.93","432.64","119.64"
NL34,R2000,"12.03","1042.72","119.61"
NL4,R2000,"17.64","1430.39","334.14"
NL41,R2000,"10.34","855.11","237.93"
NL42,R2000,"7.31","575.28","96.22"
PL,R2000,"241.54","14818.71","14572.84"
PL1,R2000,,,
PL11,R2000,,,
PL12,R2000,,,
PL2,R2000,"2.88","193.86","910.28"
PL21,R2000,"1.29","78.7","545.68"
PL22,R2000,"1.59","115.16","364.61"
PL3,R2000,,,
PL31,R2000,,,
PL32,R2000,,,
PL33,R2000,,,
PL34,R2000,,,
PL4,R2000,"69.18","4252.29","3001.98"
PL41,R2000,"52.24","3249.19","1733.39"
PL42,R2000,"15.04","887.97","858.93"
PL43,R2000,"1.89","115.13","409.67"
PL5,R2000,"36.9","2361.12","1395.87"
PL51,R2000,"21.03","1292.7","891.46"
PL52,R2000,"15.87","1068.43","504.42"
PL6,R2000,"63.2","3980.49","2779.3"
PL61,R2000,"49.68","3077.88","1046.08"
PL62,R2000,"3.63","214.26","985.34"
PL63,R2000,"9.89","688.35","747.88"
PL7,R2000,"8.71","553.69","1463.67"
PL71,R2000,"5.48","354.46","985.05"
PL72,R2000,"3.22","199.23","478.63"
PL8,R2000,"41.36","2342.96","3038.86"
PL81,R2000,"37.47","2098.68","1403.31"
PL82,R2000,"3.87","243.31","555.42"
PL84,R2000,"0.02","0.98","1080.12"
PL84,R2000,"0.02","0","1080.12"
PL9,R2000,"19.32","1134.29","1982.87"
PL91,R2000,"1.63","89.36","306.87"
PL92,R2000,"17.69","1044.93","1675.99"
PT,R2000,"0.02","1.31","3875.79"
PT,R2000,"0.02","0","3875.79"
PT1,R2000,"0","0","3753.72"
PT11,R2000,"0","0","659.89"
PT15,R2000,"0","0","102.12"
PT16,R2000,"0","0","633.27"
PT17,R2000,"0","0","78.25"
PT18,R2000,"0","0","2280.2"
PT2,R2000,"0.02","1.31","117.15"
PT2,R2000,"0.02","0","117.15"
PT20,R2000,"0.02","1.31","117.15"
PT20,R2000,"0.02","0","117.15"
PT3,R2000,"0","0","4.91"
PT30,R2000,"0","0","4.91"
RO,R2000,"23.52","914.39","13348.99"
RO1,R2000,"11.16","446.1","3514.35"
RO11,R2000,"2.19","101.73","1780.94"
RO12,R2000,"8.97","344.37","1733.41"
RO2,R2000,"10.68","404.22","4080.36"
RO21,R2000,"10.1","382.91","1937.06"
RO22,R2000,"0.58","21.31","2143.3"
RO3,R2000,"0","0","2390.76"
RO31,R2000,"0","0","2318.55"
RO32,R2000,"0","0","72.21"
RO4,R2000,"1.69","64.07","3363.53"
RO41,R2000,"0","0","1669.95"
RO42,R2000,"1.69","64.07","1693.57"
SE,R2000,"29.43","1952.9","3005"
SE1,R2000,"0",,"865.96"
SE1,R2000,"0","0","865.96"
SE11,R2000,"0",,"89.86"
SE11,R2000,"0","0","89.86"
SE12,R2000,"0",,"776.1"
SE12,R2000,"0","0","776.1"
SE2,R2000,"29.43","1952.9","1676.03"
SE21,R2000,"0","0","497.94"
SE22,R2000,"28.71","1906.58","532.17"
SE23,R2000,"0.72","46.32","645.91"
SE3,R2000,"0",,"463.02"
SE3,R2000,"0","0","463.02"
SE31,R2000,"0",,"253.53"
SE31,R2000,"0","0","253.53"
SE32,R2000,"0",,"101.23"
SE32,R2000,"0","0","101.23"
SE33,R2000,"0",,"108.26"
SE33,R2000,"0","0","108.26"
SI,R2000,"0.08","0","480.54"
SI,R2000,"0.08","5.43","480.54"
SI0,R2000,"0.08","0","480.54"
SI0,R2000,"0.08","5.43","480.54"
SI01,R2000,"0","0",
SI01,R2000,"0",,
SI02,R2000,"0","0",
SI02,R2000,"0",,
SI03,R2000,"0.08","0","339.26"
SI03,R2000,"0.08","4.91","339.26"
SI04,R2000,"0.01","0","141.28"
SI04,R2000,"0.01","0.51","141.28"
SK,R2000,"21.78","1286.36","1902.42"
SK0,R2000,"21.78","1286.35","1902.42"
SK01,R2000,"1.5","87.38","80.05"
SK02,R2000,"19.82","1174.21","835.22"
SK03,R2000,"0.23","11.25","448.42"
SK03,R2000,"0.23",,"448.42"
SK04,R2000,"0.29","0","538.74"
SK04,R2000,"0.29",,"538.74"
SK04,R2000,"0.29","16.85","538.74"
