NUTS2_CODE;CROP_CODE;AREA_AV;PROD_AV;UAA_AV
PT15;G2000;"0.29";;"102.12"
PT16;G2000;"2.86";;"633.27"
PT17;G2000;"0.21";;"78.25"
PT18;G2000;"9.6";;"2280.2"
PT2;G2000;"0.11";;"117.15"
PT20;G2000;"0.11";;"117.15"
PT3;G2000;"0";;"4.91"
PT30;G2000;"0";;"4.91"
RO;G2000;"670.37";"2444.96";"13348.99"
RO1;G2000;;;"3514.35"
RO11;G2000;;;"1780.94"
RO12;G2000;;;"1733.41"
RO2;G2000;;;"4080.36"
RO21;G2000;;;"1937.06"
RO22;G2000;;;"2143.3"
RO3;G2000;;;"2390.76"
RO31;G2000;;;"2318.55"
RO32;G2000;;;"72.21"
RO4;G2000;;;"3363.53"
RO41;G2000;;;"1669.95"
RO42;G2000;;;"1693.57"
SE;G2000;"2.61";"0";"3005"
SE;G2000;"2.61";"28.57";"3005"
SE1;G2000;"1.48";"0";"865.96"
SE1;G2000;"1.48";"17.71";"865.96"
SE11;G2000;"0";"0";"89.86"
SE12;G2000;"1.42";"0";"776.1"
SE12;G2000;"1.42";"17.43";"776.1"
SE2;G2000;"0.88";"0";"1676.03"
SE2;G2000;"0.88";"8.69";"1676.03"
SE21;G2000;"0.11";"0";"497.94"
SE21;G2000;"0.11";"1.6";"497.94"
SE22;G2000;"0.15";"0";"532.17"
SE22;G2000;"0.15";"2.97";"532.17"
SE23;G2000;"0.47";"0";"645.91"
SE23;G2000;"0.47";"3.43";"645.91"
SE3;G2000;"0.12";"0";"463.02"
SE3;G2000;"0.12";"1.31";"463.02"
SE31;G2000;"0.09";"0";"253.53"
SE31;G2000;"0.09";"1.03";"253.53"
SE32;G2000;"0";"0";"101.23"
SE33;G2000;"0";"0";"108.26"
SI;G2000;"8.81";"141.27";"480.54"
SI0;G2000;"8.81";"141.27";"480.54"
SI01;G2000;;;
SI02;G2000;;;
SI03;G2000;"6.7";"107.5";"339.26"
SI04;G2000;"2.11";"33.76";"141.28"
SK;G2000;"74.9";"910.54";"1902.42"
SK0;G2000;"74.9";"910.54";"1902.42"
SK01;G2000;"3";"29.34";"80.05"
SK02;G2000;"27.47";"394.45";"835.22"
SK03;G2000;"22.23";"255.94";"448.42"
SK04;G2000;"22.21";"230.81";"538.74"
