NUTS2_CODE,CROP_CODE,AREA_AV,PROD_AV,UAA_AV
ITI3,C0000,"145.79","645.54","407.38"
ITI4,C0000,"84.46","350.4","743.9"
LT,C0000,"1309.05","5233.42","2947.62"
LT0,C0000,"1309.05","5233.42","2947.62"
LT01,C0000,"133.37","328.27","286"
LT02,C0000,"1175.68","4905.15","2661.63"
LU,C0000,"26.69","152.87","131.85"
LU0,C0000,,,
LV,C0000,"712.98","2880.94","1953.72"
LV0,C0000,,,
MT,C0000,"0","0","11.23"
MT0,C0000,"0","0",
MT00,C0000,"0","0",
NL,C0000,"169.88","1385.7","1811.01"
NL1,C0000,"55.8","424","532.98"
NL11,C0000,"36.09","285.81","161.11"
NL12,C0000,"6.68","54.7","223.74"
NL13,C0000,"13.03","83.5","148.13"
NL2,C0000,"29.63","237.71","510.87"
NL21,C0000,"4.92","33.68","195.58"
NL22,C0000,"10.54","79.57","225.88"
NL23,C0000,"14.17","124.46","89.41"
NL3,C0000,"51.99","442.77","433.03"
NL31,C0000,"0.66","3.89","67.25"
NL32,C0000,"8.93","71.11","126.53"
NL33,C0000,"12.26","107.53","119.64"
NL34,C0000,"30.13","260.24","119.61"
NL4,C0000,"32.48","281.22","334.14"
NL41,C0000,"19.09","172.89","237.93"
NL42,C0000,"13.38","108.32","96.22"
PL,C0000,"7643.54","31018.21","14572.84"
PL1,C0000,,,
PL11,C0000,,,
PL12,C0000,,,
PL2,C0000,"424.45","1757.5","910.28"
PL21,C0000,"215.53","876.47","545.68"
PL22,C0000,"208.91","881.04","364.61"
PL3,C0000,,,
PL31,C0000,,,
PL32,C0000,,,
PL33,C0000,,,
PL34,C0000,,,
PL4,C0000,"1706.71","6996.67","3001.98"
PL41,C0000,"1052.81","4411.24","1733.39"
PL42,C0000,"442.91","1792.01","858.93"
PL43,C0000,"210.99","793.43","409.67"
PL5,C0000,"856.35","4460.32","1395.87"
PL51,C0000,"522.53","2594.15","891.46"
PL52,C0000,"333.82","1866.17","504.42"
PL6,C0000,"1419.4","6052.34","2779.3"
PL61,C0000,"623.53","2788.24","1046.08"
PL62,C0000,"389.3","1567.3","985.34"
PL63,C0000,"406.58","1696.8","747.88"
PL7,C0000,"847.25","2916.44","1463.67"
PL71,C0000,"608.34","2158.9","985.05"
PL72,C0000,"238.91","757.54","478.63"
PL8,C0000,"1443.69","5685.12","3038.86"
PL81,C0000,"781.53","3352.46","1403.31"
PL82,C0000,"233.14","974.96","555.42"
PL84,C0000,"429.03","1357.7","1080.12"
PL9,C0000,"945.69","3149.82","1982.87"
PL91,C0000,"107.54","348.67","306.87"
